,frame,RBD_CA0:ROF,RBD_CA0:DNS,RBD_CA0:RMSD,RBD__2__CH_CA0,CH_CA0:ROF,CH_CA0:DNS,CH_CA0:RMSD,RBD__2__GLY10,GLY10:ROF,GLY10:DNS,GLY10:RMSD,RBD__2__GLY11,GLY11:ROF,GLY11:DNS,GLY11:RMSD,RBD__2__GLY12,GLY12:ROF,GLY12:DNS,GLY12:RMSD,RBD__2__GLY13,GLY13:ROF,GLY13:DNS,GLY13:RMSD,RBD__2__GLY14,GLY14:ROF,GLY14:DNS,GLY14:RMSD,RBD__2__GLY27,GLY27:ROF,GLY27:DNS,GLY27:RMSD,RBD__2__GLY30,GLY30:ROF,GLY30:DNS,GLY30:RMSD,RBD__2__GLY36,GLY36:ROF,GLY36:DNS,GLY36:RMSD,RBD__2__GLY4,GLY4:ROF,GLY4:DNS,GLY4:RMSD,RBD__2__GLY42,GLY42:ROF,GLY42:DNS,GLY42:RMSD,RBD__2__GLY43,GLY43:ROF,GLY43:DNS,GLY43:RMSD,RBD__2__GLY44,GLY44:ROF,GLY44:DNS,GLY44:RMSD,RBD__2__GLY56,GLY56:ROF,GLY56:DNS,GLY56:RMSD,RBD__2__GLY58,GLY58:ROF,GLY58:DNS,GLY58:RMSD,RBD__2__backbone0,backbone0:ROF,backbone0:DNS,backbone0:RMSD
488,frame_488,2.119311315057795,0.8388304,0.2779779,9.053675482484909,2.4597359852140213,0.29630327,0.10841981,3.1090742715369197,2.129209243031898,0.5025503,0.26679048,2.1919477519124237,2.9088165776788606,0.4517716,0.36513296,3.5409454064266352,4.455183424117058,0.4232435,0.7626377,3.6574923397129564,2.0197922283959886,0.22814004,0.29979697,4.2652744658114505,3.425443548749037,0.22814004,0.3971622,3.4848999369127887,5.743019300538075,0.64859504,0.5130142,2.228594290220281,3.927606539018811,0.4319483,0.2797519,3.485192965949565,1.7249329512217966,0.4232435,0.51483727,2.6513099628418817,3.575496017741623,0.7160761,0.5444074,1.8777058545233951,2.320928068099472,0.4232435,0.378592,3.573717924813026,3.0004612662691432,0.4517716,0.627112,3.1495083571500313,4.062493732887717,0.4232435,0.44334817,3.412040013312174,5.202851663144284,0.4795814,1.3957152,3.465825057814692,3.306683220901617,0.4232435,1.2528173,4.67821218435373,4.907333645537711,63.35738,0.26755062
489,frame_489,2.1321568299912204,0.83871233,0.2813698,9.033240461245725,2.4429160037396453,0.29626158,0.11465875,3.14238035029097,2.1712872531230563,0.50247955,0.28122514,2.1864366647336495,2.93132789711843,0.451708,0.366522,3.5678057812919306,4.468021922387931,0.42318392,0.76319367,3.6213884866863792,2.0330790977934106,0.22810793,0.28010514,4.186080435838959,3.409153964334999,0.22810793,0.31367427,3.42407764934297,5.758003659853874,0.6485038,0.53002435,2.2093030548165418,3.950861285374112,0.43188754,0.2643547,3.6203702903841863,1.6397149663648902,0.42318392,0.47577098,2.675195065016013,3.5858723448835907,0.7159753,0.53009474,1.8724636999717852,2.3333018247394244,0.42318392,0.35774618,3.6160512743966575,3.01347434932194,0.451708,0.62173474,3.133504321226471,4.084150701170682,0.42318392,0.41504526,3.3179143565828215,5.292258736192326,0.47951388,1.4579083,3.5724519454690755,3.2019177627425752,0.42318392,1.3252019,4.650204949501697,4.902613663424368,63.34846,0.27606696
490,frame_490,2.122865591436143,0.8388907,0.25039446,9.042162355108593,2.42966578993758,0.29632458,0.11917332,3.097075863383841,2.1237083111406685,0.5025864,0.29074678,2.208936523077457,2.8717987223404373,0.4518041,0.3686766,3.590068070427851,4.435043727031293,0.42327398,0.7604838,3.5938415050599373,2.041265336620748,0.22815648,0.27859756,4.214980327958578,3.4921589730361764,0.22815648,0.3623201,3.480306835288698,5.722803883816432,0.6486417,0.59611464,2.2682185326570576,3.920068282179668,0.4319794,0.2581473,3.7011097679599665,1.6586683195066685,0.42327398,0.4278454,2.642194948990618,3.595921513888364,0.71612763,0.5277372,1.875385386011533,2.3062421128220847,0.42327398,0.33461198,3.6016999125826255,2.940469384244953,0.4518041,0.5994517,3.2007383079928857,4.0934305423112765,0.42327398,0.42486283,3.3455841098032906,5.355408490200268,0.47961587,1.4327631,3.6016731067941543,3.165078727099337,0.42327398,1.3172435,4.670417269702139,4.902628040786029,63.361942,0.27317578
491,frame_491,2.1353952454035388,0.83876705,0.2569424,9.05594030944712,2.443560156891307,0.29628092,0.12027548,3.1095445965370625,2.172364543347954,0.50251234,0.25388622,2.207684186159963,2.918438759901492,0.4517375,0.364526,3.6076966242458264,4.50259012676438,0.42321157,0.7713711,3.6062629021943025,2.0528925663452315,0.22812282,0.22481579,4.174863715432509,3.427447412854805,0.22812282,0.17346358,3.5451520911386143,5.7459924815661045,0.6485461,0.5792489,2.252534073188397,3.938783530925543,0.4319157,0.2462551,3.7210956652254805,1.6654831236460417,0.42321157,0.5166143,2.6524961514968415,3.5792005062415613,0.716022,0.555294,1.90288012848262,2.2774907161212514,0.42321157,0.35296595,3.618963361153759,2.985644967168777,0.4517375,0.6230119,3.19978636155077,4.062848924544421,0.42321157,0.4264616,3.350931897687742,5.325952607536413,0.47954515,1.5341753,3.7023750648337947,3.234410396326957,0.42321157,1.4685698,4.696133017093065,4.902980620274404,63.352596,0.2751178
492,frame_492,2.133371944870832,0.84040064,0.26007518,8.985374837461844,2.426818425895592,0.29685798,0.117297485,3.086873696349747,2.115950875688021,0.50349104,0.29578078,2.2156587212534604,2.8766726012558346,0.4526173,0.34218353,3.5835123927085815,4.451519223528713,0.42403585,0.7757049,3.593877560015984,2.0415061512832,0.22856712,0.20680872,4.0945239882159035,3.537225698121477,0.22856712,0.18759954,3.5342844237587894,5.806840217364319,0.6498092,0.59864384,2.2183381803515143,3.9078474100854033,0.43275696,0.2557344,3.634734155431883,1.6729710653007703,0.42403585,0.48815194,2.6445722397627898,3.6354910822565984,0.7174166,0.5185,1.8685762981038707,2.304521188150159,0.42403585,0.41729558,3.647261653016755,2.912382026942736,0.4526173,0.6609827,3.163749671861987,4.036882997836518,0.42403585,0.4460828,3.397499201659934,5.3156633076887365,0.48047912,1.4693743,3.794693199112977,3.3097801819572044,0.42403585,1.5851339,4.646658260202687,4.890787263490431,63.475986,0.2694387
493,frame_493,2.1354910629148005,0.8383756,0.26299986,9.062312420815378,2.437868538504323,0.29614264,0.109217696,3.080008301241824,2.131116957921996,0.5022778,0.28011402,2.2893751092742334,2.8760970347044323,0.45152667,0.35393256,3.615714858872851,4.4243089124117,0.42301407,0.80806893,3.674366260802364,2.0426402892735327,0.22801638,0.24647678,4.034680120288099,3.568554366178549,0.22801638,0.2619995,3.571124920337594,5.79147428840623,0.6482434,0.5742177,2.2698368678934644,3.916706783069555,0.43171415,0.23311213,3.701844510803775,1.7333341780759854,0.42301407,0.49657872,2.6907046974315163,3.5643540431573224,0.7156879,0.523177,1.9112774815780849,2.3342133902873727,0.42301407,0.4296866,3.6757025864975987,2.939459476185565,0.45152667,0.6419475,3.193827920408111,4.076720138256569,0.42301407,0.4460999,3.492894412522264,5.311630430082451,0.47932136,1.4356221,3.9307307919265275,3.318170403123012,0.42301407,1.6146204,4.694204451055519,4.9039699155416905,63.323036,0.27340445
494,frame_494,2.12693419367302,0.83944744,0.21760735,9.024811098307653,2.419978187669987,0.29652122,0.12310821,3.0836455529709488,2.1733907411015303,0.5029199,0.37868133,2.1912820134349213,2.881915200872678,0.4521039,0.3212086,3.573529965013687,4.366389468166435,0.4235548,0.8008956,3.627024259125088,2.027372459771268,0.22830786,0.29347903,4.09011322012657,3.4943384589592106,0.22830786,0.28199962,3.5388119488640215,5.804349601059261,0.6490721,0.5929237,2.2138150671210055,3.90965953006132,0.4322661,0.26680607,3.601325738526093,1.7059627828507071,0.4235548,0.4794713,2.6563955901788394,3.578717894576494,0.7166028,0.5340595,1.9149131029842612,2.36965846482083,0.4235548,0.35991594,3.6308347765158655,2.879975770882591,0.4521039,0.6581765,3.137554953610791,4.042422820379527,0.4235548,0.44924593,3.5317340111513285,5.313998571168669,0.47993413,1.5139558,3.8125228087417415,3.313685058995625,0.4235548,1.6747129,4.659788085590986,4.896179174528107,63.403984,0.2673602
495,frame_495,2.12886508271723,0.8387141,0.2509299,8.985932031149177,2.4355621335689217,0.2962622,0.12141722,3.06806898917264,2.158286238058191,0.5024806,0.27270293,2.204435590133614,2.903208713354434,0.45170894,0.3041933,3.6889480057672754,4.379579603572072,0.42318484,0.7658203,3.6062877820582226,2.037250281442266,0.22810842,0.29127607,4.264338880172923,3.5363545924916235,0.22810842,0.22359395,3.4572855740473063,5.78186313131139,0.64850515,0.58797884,2.2401139330859055,3.932287195897111,0.43188843,0.24992897,3.542993608320836,1.7190324622545972,0.42318484,0.48445296,2.718991038057965,3.623019616610083,0.71597683,0.4794289,1.9288082127516386,2.290384149883476,0.42318484,0.36294824,3.569324933945957,2.9959975449141614,0.45170894,0.66275626,3.230184182344511,4.108036227135469,0.42318484,0.45692438,3.5005697414739503,5.356121750094485,0.4795149,1.4968152,3.800059644154903,3.354074031081762,0.42318484,1.6025021,4.652123008708812,4.904316161964319,63.348602,0.27985612
496,frame_496,2.141708070781031,0.83913326,0.27215797,8.98746506951317,2.4362041256511326,0.29641026,0.11474119,3.1238038611726293,2.1319046653439777,0.50273174,0.29487875,2.2430846835417744,2.9399190556279917,0.4519347,0.31311032,3.7533099253281663,4.409574640946681,0.42339635,0.8059494,3.7104969016265748,1.97795036547562,0.22822244,0.25561255,4.214486498179081,3.507233559795629,0.22822244,0.21321785,3.480447477476597,5.815633434372505,0.6488292,0.57716537,2.2644293803301943,3.949191651161141,0.4321043,0.2688777,3.5909488921075563,1.660060817443913,0.42339635,0.4539203,2.8092217128721853,3.553134484317095,0.71633464,0.5300112,1.916871639646156,2.316801860230247,0.42339635,0.3293029,3.6846450777004165,3.0168504671798906,0.4519347,0.6410724,3.2635379976027856,4.125244566140833,0.42339635,0.48880908,3.4883062765387134,5.393512941611198,0.47975454,1.4547443,3.755070066235929,3.3093369389003198,0.42339635,1.6227049,4.662756536094689,4.903072366934335,63.38026,0.27804708
497,frame_497,2.12857671211532,0.83849376,0.25211784,8.98411231618808,2.423655452137315,0.2961844,0.10629789,3.176313271677909,2.137701147157767,0.50234866,0.18567704,2.2039861056072176,2.9164187993215163,0.45159033,0.3657156,3.624815057716287,4.326212762850392,0.4230737,0.78873175,3.6644012654051323,2.011189868712733,0.22804852,0.2061079,4.156640775421501,3.6007530627759468,0.22804852,0.20941204,3.489676685969581,5.7921961646620055,0.6483348,0.58389413,2.245870948132009,3.950949599259565,0.431775,0.32163724,3.604350390527176,1.6717675980603024,0.4230737,0.46105003,2.834929410231601,3.5171803396069143,0.7157887,0.5036829,1.9630363739645518,2.281555306159172,0.4230737,0.3266884,3.6239530088496625,2.988302654700528,0.45159033,0.5869637,3.237770165987375,4.188894848028093,0.4230737,0.49455348,3.5123250418726024,5.338883109877315,0.47938892,1.4289414,3.6984242356318795,3.1491407768497237,0.4230737,1.8756831,4.646622065806998,4.903473402838214,63.33196,0.27844644
498,frame_498,2.134786162065975,0.8388045,0.30038208,8.97247819670253,2.4504027480096244,0.29629412,0.12274456,3.1885945977244017,2.096159735641123,0.50253475,0.18067022,2.1677805470393814,2.9428487642010928,0.45175764,0.37179163,3.5460361316642453,4.436846360569448,0.42323044,0.80077744,3.6136366698824243,2.0590676093674314,0.22813302,0.18541852,4.128501352042068,3.59647275646804,0.22813302,0.15646125,3.507828999953197,5.827971638366918,0.648575,0.5777476,2.205004101514066,3.975728962810535,0.431935,0.29008126,3.533644434062142,1.707707211322561,0.42323044,0.49990997,2.875315932251536,3.55882030761071,0.71605396,0.5171222,1.8384689642369227,2.282564570248982,0.42323044,0.29716268,3.5219759131277812,3.03181410244476,0.45175764,0.6097976,3.1839790861230926,4.170349684485535,0.42323044,0.47494602,3.439055405703634,5.358441527607346,0.47956657,1.4205002,3.8601249558208672,3.1280860678377502,0.42323044,1.8351527,4.644910185155233,4.902064080370085,63.355423,0.2778722
499,frame_499,2.114122373535964,0.83879864,0.29176903,8.936104212986017,2.427912646950088,0.29629204,0.12033622,3.152492952001121,2.09986161173257,0.50253123,0.22734268,2.2004468414534544,2.93420512888223,0.45175448,0.35470575,3.5691837385566547,4.401665245511756,0.42322746,0.8031596,3.6369251126843274,2.0689710135976087,0.22813141,0.2679223,4.048254352258697,3.635022041938574,0.22813141,0.39483395,3.521923195118083,5.850063688501552,0.6485705,0.58901936,2.24726122134209,3.9547182685471096,0.43193194,0.29646853,3.44450731032918,1.630502537446733,0.42322746,0.46128953,2.819545100390303,3.5305694710153555,0.7160489,0.47064817,1.884115876458453,2.2546261485629246,0.42322746,0.24467598,3.658707917777612,2.9793951884480303,0.45175448,0.5567322,3.1542356848610833,4.1781908282598685,0.42322746,0.48207304,3.4592988097823154,5.327923131439951,0.4795632,1.4092126,3.882098784459906,3.075876363456555,0.42322746,2.0045283,4.622683047823457,4.899149683459062,63.35498,0.2833742
500,frame_500,2.128089628788819,0.83839166,0.27021635,8.985071317187428,2.429586159031027,0.2961483,0.13735938,3.1160263353864677,2.1069478616492905,0.5022874,0.17555143,2.162013724274648,2.884847197619876,0.45153528,0.35377213,3.653991108983876,4.380270572028157,0.42302212,0.7898453,3.5705750354767622,2.0824204579039054,0.22802073,0.27977684,4.1899295420407725,3.427052484231732,0.22802073,0.43427116,3.5897518171248164,5.745355126529733,0.6482558,0.5927279,2.2394665601214103,3.940649943657474,0.4317224,0.31736273,3.450277902343385,1.6613563372561253,0.42302212,0.47442648,2.6817126311482378,3.566438526918819,0.7157015,0.53637403,1.8476712580503667,2.198727954420008,0.42302212,0.3251305,3.626971278044513,2.9707574769251197,0.45153528,0.63829654,3.2372692271688415,4.149527968569024,0.42302212,0.47165117,3.589926257595647,5.288919414307377,0.4793305,1.3805099,3.865305616505768,3.116556564095135,0.42302212,1.9790008,4.6702156873064835,4.897272239103979,63.324245,0.2843039
501,frame_501,2.1367485852507326,0.8384763,0.32770365,9.062925702418273,2.447629366827072,0.2961782,0.12726612,3.190354174524618,2.141292090726474,0.5023381,0.14821675,2.169816031809268,2.8835687920092608,0.45158085,0.3278935,3.637321423205052,4.364276654963984,0.42306483,0.7635355,3.5429504665594256,2.0950367097759264,0.22804374,0.2975008,4.110012941099526,3.4048105676557285,0.22804374,0.44226983,3.5835066776183107,5.795371447161631,0.6483212,0.591819,2.23554718504684,3.954287615106419,0.43176594,0.2928985,3.459454214490921,1.699574628913762,0.42306483,0.50847465,2.78663144730532,3.532016183471521,0.71577376,0.5158932,1.7924886199632568,2.294784815408708,0.42306483,0.35353398,3.6236771583956933,2.963576194900862,0.45158085,0.6125717,3.2212409098105286,4.140841730311701,0.42306483,0.49996337,3.5576761488393145,5.258802196234023,0.4793789,1.3674197,3.822753317811675,3.1462390436990333,0.42306483,1.7976395,4.711200695608436,4.903347266705417,63.33063,0.28453177
502,frame_502,2.14947716769883,0.8388069,0.291074,9.041583863335134,2.435427708175378,0.29629496,0.13411681,3.2052653487833016,2.0993119030926763,0.5025362,0.21125525,2.118803500282043,2.90125367640982,0.45175892,0.3449104,3.611045087466718,4.50913050339661,0.42323166,0.75808024,3.6511960887560173,2.056602018307329,0.22813366,0.3190614,4.225275380070882,3.3687081340722416,0.22813366,0.47372666,3.5387200403343586,5.762944905532232,0.6485769,0.5723816,2.2357954456648175,3.9769207843362144,0.43193623,0.32887045,3.4353105443230794,1.593144316633922,0.42323166,0.5496456,2.6669963058212205,3.584412826535083,0.71605605,0.5235502,1.8305753415893897,2.2855276774276767,0.42323166,0.3226962,3.651407013543437,2.974671284352989,0.45175892,0.64137346,3.207052899823898,4.167114150893251,0.42323166,0.5147276,3.497151444570923,5.294089492136921,0.47956797,1.3847263,3.683342122881339,3.054221084967752,0.42323166,1.8647829,4.685308665130012,4.907296543895368,63.355606,0.28263804
503,frame_503,2.151892460333145,0.8389564,0.30177894,9.032710314195405,2.4535567205834545,0.29634777,0.121721275,3.1492162584008048,2.0501051173436813,0.50262576,0.21755217,2.103302831503881,2.8921328831014943,0.45183945,0.33362892,3.594679003262875,4.491196826664638,0.4233071,0.75624233,3.5365765373292772,2.0946593755494467,0.22817431,0.3504568,4.2117403111588105,3.353324065451212,0.22817431,0.4294359,3.551230062098569,5.774053347780822,0.6486924,0.53363657,2.229754112503749,3.958085103138064,0.43201318,0.30316064,3.4214770837845663,1.6233541992631673,0.4233071,0.4752142,2.77836997129668,3.555076337203776,0.7161836,0.5337733,1.779693901501641,2.2931548202311505,0.4233071,0.34107065,3.6611411763914927,2.977563942757843,0.45183945,0.7262684,3.2525741033806583,4.15459293158861,0.4233071,0.49062252,3.4350927381974854,5.289729077409226,0.47965342,1.3934171,3.836151928592526,3.0614803229646914,0.4233071,1.8248882,4.6650413152232,4.90894620939646,63.3669,0.28596005
504,frame_504,2.128689276987287,0.8384539,0.29953983,8.974855604757549,2.41969372775164,0.2961703,0.13588703,3.1794061173924772,2.0659812246841858,0.5023247,0.25536317,2.16942131753593,2.9360688768358907,0.45156884,0.33544913,3.6112697030964864,4.496657845699621,0.42305356,0.7235847,3.657993176855446,2.060712477976832,0.22803766,0.29236364,4.2533818699563195,3.39035725248624,0.22803766,0.37509957,3.5002433086507447,5.760084648181024,0.6483039,0.543925,2.2433006445686696,3.975149861886532,0.43175447,0.26709986,3.4510433519036634,1.7211645226509626,0.42305356,0.4827179,2.718947257574649,3.5436405851983,0.7157547,0.5364044,1.7487065268191953,2.3254586436363414,0.42305356,0.3507673,3.694123608243517,2.968480919504063,0.45156884,0.70689297,3.249279607857919,4.200834721683761,0.42305356,0.48406303,3.4735207451171726,5.29986337285371,0.4793661,1.3579211,3.8240898194594157,3.080408287857795,0.42305356,1.8768615,4.641979421794145,4.893556830080864,63.328945,0.27945882
505,frame_505,2.139732350255142,0.8385131,0.27309582,8.96574933180427,2.422489017710691,0.2961912,0.13865192,3.0990032855981786,2.0661441267756717,0.50236017,0.2592732,2.183791213973925,2.9296621061895314,0.45160067,0.34497625,3.596950284050189,4.536680004676372,0.4230834,0.73087806,3.6239476006499385,2.086013681449761,0.22805373,0.29666814,4.186838843385452,3.4585875412108167,0.22805373,0.45199212,3.4795420875995267,5.756556036142905,0.6483497,0.54389554,2.224358188588545,3.98374068471246,0.4317849,0.27477825,3.300890225252203,1.7097948908588918,0.4230834,0.5146583,2.6390175062114944,3.61289706666532,0.7158052,0.56312495,1.8225961274792488,2.3299054589451265,0.4230834,0.35766193,3.7026877648317615,3.050737623809187,0.45160067,0.7780266,3.1872268300332607,4.220816611865337,0.4230834,0.5155777,3.3466471909434143,5.350646307526016,0.47939995,1.3499391,3.7871930339410884,3.175103230844443,0.4230834,1.7084193,4.627438584922299,4.893466965875587,63.333412,0.28672802
506,frame_506,2.1285218071530467,0.83871967,0.29097593,8.9521293802023,2.425685807236353,0.29626417,0.12950587,3.162175208939726,2.081103332227864,0.5024839,0.27062237,2.2342371297150367,2.922636493622656,0.45171195,0.33728266,3.6765409258543635,4.509872373801941,0.42318767,0.75411874,3.5791435776643317,2.106075339783628,0.22810993,0.32101676,4.155980427927604,3.438852098527504,0.22810993,0.45549268,3.5321571027582013,5.813614855194339,0.64850944,0.5520539,2.262621311528931,3.981398849278004,0.4318913,0.2659729,3.3493835656908795,1.6358624163610784,0.42318767,0.46050033,2.714922869920225,3.590612218878515,0.71598154,0.5402425,1.8893794632542973,2.33747027146845,0.42318767,0.36621067,3.6824974826482344,3.056489041946918,0.45171195,0.806314,3.2215497363154477,4.207657321684869,0.42318767,0.49988097,3.419874204370551,5.363433397057638,0.4795181,1.3880031,3.636325317240908,3.0821484078112773,0.42318767,1.6267302,4.633721611328824,4.892672646262224,63.34902,0.290083
507,frame_507,2.145085783498309,0.8392192,0.3513867,8.994351716106667,2.417827318842133,0.2964406,0.14593482,3.217040894592531,2.0617137506285723,0.5027832,0.27583122,2.1718374586573126,2.905083264479652,0.45198098,0.28812063,3.5870236092515433,4.529762317846206,0.42343965,0.7328442,3.51229374366082,2.096758655963258,0.22824578,0.3031956,4.17215573609133,3.4077051763083204,0.22824578,0.4102777,3.5452088650674063,5.799481179294683,0.6488957,0.509837,2.2355638948075685,3.949488943209059,0.43214855,0.25892565,3.395629509822187,1.6647164241668595,0.42343965,0.4691482,2.721883776827557,3.6000131034563543,0.71640795,0.49975216,1.799516129491107,2.30019828627437,0.42343965,0.34910163,3.593322863320808,3.077102261904665,0.45198098,0.7965427,3.2459005758850576,4.179888541119345,0.42343965,0.5209362,3.3309757417595454,5.366787108617274,0.47980362,1.3460027,3.6194410123937,3.068924560797176,0.42343965,1.6316066,4.651844737772419,4.897228605656813,63.386745,0.2975751
